jurisdiction_name,jurisdiction_code,law_name,statute_citation,section_reference,category,subcategory,description,conditions,notes,extraction_date
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin asse","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin assessment of reasonable response time
- Acknowledge receipt and provide estimated timeline",No specific conditions stated,Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.338548
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,Request Process,"### Phase 2: Assessment and Processing
**Agency Actions:**
- Assess complexity, volume, and resource","### Phase 2: Assessment and Processing
**Agency Actions:**
- Assess complexity, volume, and resource requirements
- Determine reasonable time for response based on factors
- Locate responsive records across departments
- Review records for applicable exemptions under ORS 192.345
- Calculate estimated fees using comprehensive fee structure",No specific conditions stated,Extracted from Phase 2: Assessment and Processing,2025-09-26T13:52:18.338574
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,Request Process,"**Timeline Determination:**
- Consider request complexity and volume
- Assess agency workload and av","**Timeline Determination:**
- Consider request complexity and volume
- Assess agency workload and available resources
- Communicate reasonable timeline to requester
- Provide fee estimate if costs expected to exceed $25","**Timeline Determination:**
- Consider request complexity and volume
- Assess agency workload and available resources
- Communicate reasonable timeline to requester
- Provide fee estimate if costs expected to exceed $25",Extracted from Phase 2: Assessment and Processing,2025-09-26T13:52:18.338575
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,Fee Structure,"### Phase 3: Fee Notification (if applicable)
**If Estimated Fees Exceed $25:**
- Provide detailed f","### Phase 3: Fee Notification (if applicable)
**If Estimated Fees Exceed $25:**
- Provide detailed fee estimate to requester
- Obtain written approval before proceeding
- Request 50% deposit for anticipated costs
- Begin work only after requester consent and payment","### Phase 3: Fee Notification (if applicable)
**If Estimated Fees Exceed $25:**
- Provide detailed fee estimate to requester
- Obtain written approval before proceeding
- Request 50% deposit for anticipated costs
- Begin work only after requester consent and payment",Extracted from Phase 3: Fee Notification (if applicable),2025-09-26T13:52:18.338587
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,"### Phase 5: Administrative and Judicial Remedies
**Administrative Options:**
- Internal appeal to a","### Phase 5: Administrative and Judicial Remedies
**Administrative Options:**
- Internal appeal to agency head
- Petition to Attorney General for guidance
- Legislative oversight and political pressure",No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Remedies,2025-09-26T13:52:18.338606
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,": Mandamus, injunctive relief, attorney fees",": Mandamus, injunctive relief, attorney fees",No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Remedies,2025-09-26T13:52:18.338613
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,: Review of reasonableness of agency timeline and exemption claims,: Review of reasonableness of agency timeline and exemption claims,No specific conditions stated,Extracted from Phase 5: Administrative and Judicial Remedies,2025-09-26T13:52:18.338619
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,Response Timeline,"### Unreasonable Timeline Claims
**Problem**: Agencies claiming excessive time needed for simple req","### Unreasonable Timeline Claims
**Problem**: Agencies claiming excessive time needed for simple requests
**Workarounds**:
- Challenge timeline as unreasonable based on request simplicity
- Compare to other agencies' timelines for similar requests
- Reference 2025 transparency initiatives requiring faster response
- Document delays that exceed truly reasonable timeframes",No specific conditions stated,Extracted from Unreasonable Timeline Claims,2025-09-26T13:52:18.338641
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,Internal Appeal,Discuss with custodian or agency head,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.338667
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,Attorney General,Guidance on public records interpretation,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.338667
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,Legislative Oversight,Oregon Legislature oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.338668
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,Political Pressure,"Contact elected officials, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.338669
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,"### Judicial Remedies
**Available Relief:**","### Judicial Remedies
**Available Relief:**",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.338681
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,: Court order requiring disclosure within reasonable time,: Court order requiring disclosure within reasonable time,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.338686
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,: Clarification of reasonable timeline requirements,: Clarification of reasonable timeline requirements,: Clarification of reasonable timeline requirements,Extracted from Judicial Remedies,2025-09-26T13:52:18.338692
Oregon,US-OR,Oregon Public Records Law,Citation not found,See statute,General Rights,: Recovery of reasonable fees for successful enforcement,: Recovery of reasonable fees for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.338699
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Response Timeline,### Standard Response Timeline (65 Pa.C.S,### Standard Response Timeline (65 Pa.C.S. § 67.901),No specific conditions stated,Extracted from Standard Response Timeline (65 Pa.C.S. § 67.901),2025-09-26T13:52:18.339632
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Response Timeline,": Additional 30 calendar days if request requires redaction, legal review, or involves voluminous re",": Additional 30 calendar days if request requires redaction, legal review, or involves voluminous records",": Additional 30 calendar days if request requires redaction, legal review, or involves voluminous records",Extracted from Standard Response Timeline (65 Pa.C.S. § 67.901),2025-09-26T13:52:18.339639
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Response Timeline,: May negotiate longer timeline with requester agreement,: May negotiate longer timeline with requester agreement,: May negotiate longer timeline with requester agreement,Extracted from Standard Response Timeline (65 Pa.C.S. § 67.901),2025-09-26T13:52:18.339643
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Fee Structure,### Allowable Fees (65 Pa.C.S,### Allowable Fees (65 Pa.C.S. § 67.1307),No specific conditions stated,Extracted from Allowable Fees (65 Pa.C.S. § 67.1307),2025-09-26T13:52:18.339659
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Fee Structure,: Actual cost of photocopying/printing,: Actual cost of photocopying/printing,No specific conditions stated,Extracted from Allowable Fees (65 Pa.C.S. § 67.1307),2025-09-26T13:52:18.339663
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Fee Structure,": Cost of disk, drive, or other medium",": Cost of disk, drive, or other medium",No specific conditions stated,Extracted from Allowable Fees (65 Pa.C.S. § 67.1307),2025-09-26T13:52:18.339669
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,§ 67,Fee Structure,: Actual cost for non-standard formats,: Actual cost for non-standard formats,No specific conditions stated,Extracted from Allowable Fees (65 Pa.C.S. § 67.1307),2025-09-26T13:52:18.339675
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Fee Structure,: $0.25 per page for letter/legal size,: $0.25 per page for letter/legal size,No specific conditions stated,Extracted from Fee Schedule,2025-09-26T13:52:18.339685
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Fee Structure,: Additional fees may apply per local policy,: Additional fees may apply per local policy,: Additional fees may apply per local policy,Extracted from Fee Schedule,2025-09-26T13:52:18.339692
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Requirements:**
- Written request (including email)
- Su","### Phase 1: Request Submission
**Requester Requirements:**
- Written request (including email)
- Sufficient detail to identify records
- Must be Pennsylvania resident, agency, or news media
- Provide contact information","### Phase 1: Request Submission
**Requester Requirements:**
- Written request (including email)
- Sufficient detail to identify records
- Must be Pennsylvania resident, agency, or news media
- Provide contact information",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.339715
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request
- Assign to Open Records Officer (ORO)
- Begin initial asse","**Agency Actions:**
- Date-stamp request
- Assign to Open Records Officer (ORO)
- Begin initial assessment
- Send acknowledgment if appropriate","**Agency Actions:**
- Date-stamp request
- Assign to Open Records Officer (ORO)
- Begin initial assessment
- Send acknowledgment if appropriate",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.339716
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Request Process,"### Phase 2: Processing and Review
**Open Records Officer (ORO) Duties:**
- Coordinate search for re","### Phase 2: Processing and Review
**Open Records Officer (ORO) Duties:**
- Coordinate search for responsive records
- Review for applicable exemptions
- Consult with legal counsel if needed
- Prepare response within 5 days","### Phase 2: Processing and Review
**Open Records Officer (ORO) Duties:**
- Coordinate search for responsive records
- Review for applicable exemptions
- Consult with legal counsel if needed
- Prepare response within 5 days",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.339734
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Request Process,"**Extension Process:**
- Notify requester within 5 days
- Explain reason for extension
- Provide new","**Extension Process:**
- Notify requester within 5 days
- Explain reason for extension
- Provide new response date (within 30 days)
- Must still meet extended deadline","**Extension Process:**
- Notify requester within 5 days
- Explain reason for extension
- Provide new response date (within 30 days)
- Must still meet extended deadline",Extracted from Phase 2: Processing and Review,2025-09-26T13:52:18.339735
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Response Timeline,"### Phase 3: Determination and Response
**Grant of Access:**
- Provide records immediately or specif","### Phase 3: Determination and Response
**Grant of Access:**
- Provide records immediately or specify availability
- Redact exempt portions with explanations
- Calculate and collect fees if applicable
- Provide records in requested format if reasonably possible","### Phase 3: Determination and Response
**Grant of Access:**
- Provide records immediately or specify availability
- Redact exempt portions with explanations
- Calculate and collect fees if applicable
- Provide records in requested format if reasonably possible",Extracted from Phase 3: Determination and Response,2025-09-26T13:52:18.339755
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Response Timeline,"**Denial of Access:**
- Cite specific RTKL exemption sections
- Explain factual basis for each exemp","**Denial of Access:**
- Cite specific RTKL exemption sections
- Explain factual basis for each exemption
- Inform of appeal rights to Office of Open Records
- Provide contact information for appeals","**Denial of Access:**
- Cite specific RTKL exemption sections
- Explain factual basis for each exemption
- Inform of appeal rights to Office of Open Records
- Provide contact information for appeals",Extracted from Phase 3: Determination and Response,2025-09-26T13:52:18.339756
Pennsylvania,US-PA,Pennsylvania Right-to-Know Law,Citation not found,See statute,Fee Structure,"### Attorney Fees
**Limited Availability:**
- No general attorney fee provision
- Available under Ci","### Attorney Fees
**Limited Availability:**
- No general attorney fee provision
- Available under Civil Rights Act in federal court
- Sanctions possible for frivolous positions
- Fee-shifting rare in Pennsylvania courts","### Attorney Fees
**Limited Availability:**
- No general attorney fee provision
- Available under Civil Rights Act in federal court
- Sanctions possible for frivolous positions
- Fee-shifting rare in Pennsylvania courts",Extracted from Attorney Fees,2025-09-26T13:52:18.339779
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-3,Response Timeline,### Standard Timeline (R.I,### Standard Timeline (R.I. Gen. Laws § 38-2-3),No specific conditions stated,Extracted from Standard Timeline (R.I. Gen. Laws § 3823),2025-09-26T13:52:18.340783
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-3,Response Timeline,: 10 business days from receipt of request,: 10 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (R.I. Gen. Laws § 3823),2025-09-26T13:52:18.340789
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-3,Response Timeline,":
  1",":
  1. Provide requested records for inspection or copying
  2. Deny request with written explanation citing specific exemption
  3. Provide partial records with explanation for any withholding","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (R.I. Gen. Laws § 3823),2025-09-26T13:52:18.340799
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-4,Fee Structure,### Allowable Fees (R.I,### Allowable Fees (R.I. Gen. Laws § 38-2-4),No specific conditions stated,Extracted from Allowable Fees (R.I. Gen. Laws § 3824),2025-09-26T13:52:18.340817
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-4,Fee Structure,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,: Fees limited to reasonable costs of copying and staff time,Extracted from Allowable Fees (R.I. Gen. Laws § 3824),2025-09-26T13:52:18.340822
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-4,Fee Structure,: Direct costs of duplication and preparation,: Direct costs of duplication and preparation,No specific conditions stated,Extracted from Allowable Fees (R.I. Gen. Laws § 3824),2025-09-26T13:52:18.340827
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,§ 38-2-4,Fee Structure,": Paper, electronic media, postage costs",": Paper, electronic media, postage costs",No specific conditions stated,Extracted from Allowable Fees (R.I. Gen. Laws § 3824),2025-09-26T13:52:18.340832
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,See statute,General Rights,: Mandamus and injunctive relief,: Mandamus and injunctive relief,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.340850
Rhode Island,US-RI,Rhode Island Access to Public Records Act (APRA),Citation not found,See statute,General Rights,: Recovery for successful enforcement,: Recovery for successful enforcement,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.340856
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-30,Response Timeline,### Standard Timeline (S.C,### Standard Timeline (S.C. Code § 30-4-30),No specific conditions stated,Extracted from Standard Timeline (S.C. Code § 30430),2025-09-26T13:52:18.343587
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-30,Response Timeline,: 10 business days from receipt of request,: 10 business days from receipt of request,No specific conditions stated,Extracted from Standard Timeline (S.C. Code § 30430),2025-09-26T13:52:18.343596
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-30,Response Timeline,":
  1",":
  1. Provide requested records
  2. Deny request with written explanation citing specific exemption
  3. Provide written explanation for delay with estimated completion date","Deny request with written explanation citing specific exemption
  3",Extracted from Standard Timeline (S.C. Code § 30430),2025-09-26T13:52:18.343608
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Special Access,: No formal expedited process in South Carolina FOIA,: No formal expedited process in South Carolina FOIA,No specific conditions stated,Extracted from Expedited Processing,2025-09-26T13:52:18.343628
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Special Access,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,: Some entities may prioritize urgent requests,Extracted from Expedited Processing,2025-09-26T13:52:18.343634
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Special Access,: Agencies encouraged to provide immediate access when feasible,: Agencies encouraged to provide immediate access when feasible,: Agencies encouraged to provide immediate access when feasible,Extracted from Expedited Processing,2025-09-26T13:52:18.343639
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-60,Fee Structure,### Allowable Fees (S.C,### Allowable Fees (S.C. Code § 30-4-60),No specific conditions stated,Extracted from Allowable Fees (S.C. Code § 30460),2025-09-26T13:52:18.343658
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-60,Fee Structure,: Fees limited to reasonable costs of copying and searching,: Fees limited to reasonable costs of copying and searching,: Fees limited to reasonable costs of copying and searching,Extracted from Allowable Fees (S.C. Code § 30460),2025-09-26T13:52:18.343663
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-60,Fee Structure,: All fees must be disclosed upfront before processing,: All fees must be disclosed upfront before processing,: All fees must be disclosed upfront before processing,Extracted from Allowable Fees (S.C. Code § 30460),2025-09-26T13:52:18.343668
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-60,Fee Structure,: Charges for extensive search and preparation time,: Charges for extensive search and preparation time,No specific conditions stated,Extracted from Allowable Fees (S.C. Code § 30460),2025-09-26T13:52:18.343674
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-60,Fee Structure,": Cost of duplication, electronic media, postage",": Cost of duplication, electronic media, postage",No specific conditions stated,Extracted from Allowable Fees (S.C. Code § 30460),2025-09-26T13:52:18.343679
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Fee Structure,: Per-page charges for paper duplication,: Per-page charges for paper duplication,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.343693
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Fee Structure,: Staff hourly rate for locating and preparing records,: Staff hourly rate for locating and preparing records,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.343698
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Fee Structure,: Costs for electronic format conversion,: Costs for electronic format conversion,No specific conditions stated,Extracted from Fee Schedule Components,2025-09-26T13:52:18.343704
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Fee Structure,: Additional fees for certified copies when requested,: Additional fees for certified copies when requested,: Additional fees for certified copies when requested,Extracted from Fee Schedule Components,2025-09-26T13:52:18.343709
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Request Process,"### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate publi","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (paper, electronic)","### Phase 1: Request Submission
**Requester Actions:**
- Submit written request to appropriate public body
- Provide sufficient detail to identify records
- Include contact information for response
- Specify preferred format (paper, electronic)",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.343737
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Request Process,"**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-b","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-business-day countdown
- Send acknowledgment if required by agency policy","**Agency Actions:**
- Date-stamp request upon receipt
- Assign to appropriate custodian
- Begin 10-business-day countdown
- Send acknowledgment if required by agency policy",Extracted from Phase 1: Request Submission,2025-09-26T13:52:18.343738
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-40,Request Process,"### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review ","### Phase 2: Processing
**Agency Actions:**
- Locate responsive records across departments
- Review records for applicable exemptions under S.C. Code § 30-4-40
- Redact exempt information as required
- Calculate fees for search and copying",No specific conditions stated,Extracted from Phase 2: Processing,2025-09-26T13:52:18.343767
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,§ 30-4-40,Request Process,"**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension ne","**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension needed
- Communicate with requester about status and fees","**Timeline Management:**
- Monitor 10-business-day deadline
- Provide written notice if extension needed
- Communicate with requester about status and fees",Extracted from Phase 2: Processing,2025-09-26T13:52:18.343768
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Response Timeline,"### Phase 3: Initial Response
**Agency Must Provide:**
- Written response within 10 business days
- ","### Phase 3: Initial Response
**Agency Must Provide:**
- Written response within 10 business days
- Access to public records or copies upon payment of fees
- Specific explanation for any denials with citation to exemption
- Information about appeal rights","### Phase 3: Initial Response
**Agency Must Provide:**
- Written response within 10 business days
- Access to public records or copies upon payment of fees
- Specific explanation for any denials with citation to exemption
- Information about appeal rights",Extracted from Phase 3: Initial Response,2025-09-26T13:52:18.343782
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,"### Phase 4: Appeal Process
**Administrative Appeal:**","### Phase 4: Appeal Process
**Administrative Appeal:**",No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343798
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Appeal to agency head or designee,: Appeal to agency head or designee,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343803
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: No specific statutory deadline for filing appeal,: No specific statutory deadline for filing appeal,: No specific statutory deadline for filing appeal,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343808
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Internal review of denial or inadequate response,: Internal review of denial or inadequate response,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343813
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Agency has discretion on appeal timeline and procedure,: Agency has discretion on appeal timeline and procedure,No specific conditions stated,Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343824
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,"**Appeal Considerations:**
- Document all communications with agency
- Preserve evidence of improper","**Appeal Considerations:**
- Document all communications with agency
- Preserve evidence of improper withholding
- Request specific statutory citation for any exemptions claimed
- Maintain records for potential court action","**Appeal Considerations:**
- Document all communications with agency
- Preserve evidence of improper withholding
- Request specific statutory citation for any exemptions claimed
- Maintain records for potential court action",Extracted from Phase 4: Appeal Process,2025-09-26T13:52:18.343825
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,"### Phase 5: Judicial Enforcement
**Circuit Court Action:**","### Phase 5: Judicial Enforcement
**Circuit Court Action:**",No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343844
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: South Carolina circuit court where public body is located,: South Carolina circuit court where public body is located,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343849
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Court may order compliance with FOIA,: Court may order compliance with FOIA,: Court may order compliance with FOIA,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343854
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Review of agency decision and application of exemptions,: Review of agency decision and application of exemptions,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343859
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: No specific statutory deadline for filing court action,: No specific statutory deadline for filing court action,: No specific statutory deadline for filing court action,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343864
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343869
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Court may award fees and costs to prevailing party,: Court may award fees and costs to prevailing party,: Court may award fees and costs to prevailing party,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343876
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Appeal Rights,: Clarification of FOIA obligations,: Clarification of FOIA obligations,: Clarification of FOIA obligations,Extracted from Phase 5: Judicial Enforcement,2025-09-26T13:52:18.343882
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,Fee Structure,"### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Reques","### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Request detailed fee breakdown and justification
- Challenge fees as unreasonable in appeal
- Compare to other agencies' fee schedules
- Negotiate reduced scope to minimize costs","### Excessive Fees
**Problem**: Unreasonable charges for record production
**Workarounds**:
- Request detailed fee breakdown and justification
- Challenge fees as unreasonable in appeal
- Compare to other agencies' fee schedules
- Negotiate reduced scope to minimize costs",Extracted from Excessive Fees,2025-09-26T13:52:18.343905
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Internal Appeal,Agency head or designee review,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.343931
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Legislative Oversight,General Assembly oversight of compliance,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.343932
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Political Pressure,"Elected officials, media attention",No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.343933
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,Agency Training,Request enhanced FOIA training for staff,No specific conditions stated,Extracted from Administrative Remedies,2025-09-26T13:52:18.343934
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,"### Judicial Remedies
**Available Relief:**","### Judicial Remedies
**Available Relief:**",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.343953
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Court order requiring disclosure,: Court order requiring disclosure,No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.343958
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Clarification of FOIA obligations,: Clarification of FOIA obligations,: Clarification of FOIA obligations,Extracted from Judicial Remedies,2025-09-26T13:52:18.343965
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,: Successful parties may recover reasonable fees and costs,: Successful parties may recover reasonable fees and costs,: Successful parties may recover reasonable fees and costs,Extracted from Judicial Remedies,2025-09-26T13:52:18.343980
South Carolina,US-SC,South Carolina Freedom of Information Act (FOIA),Citation not found,See statute,General Rights,"**Strategic Considerations:**
- Exhaust administrative appeal for stronger court position
- Document","**Strategic Considerations:**
- Exhaust administrative appeal for stronger court position
- Document pattern of non-compliance or bad faith
- Preserve evidence of public interest in disclosure
- Consider media attention to pressure compliance",No specific conditions stated,Extracted from Judicial Remedies,2025-09-26T13:52:18.343981
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-1,Response Timeline,### Standard Timeline (SDCL § 1-27-1.5),### Standard Timeline (SDCL § 1-27-1.5),No specific conditions stated,Extracted from Standard Timeline (SDCL § 1271.5),2025-09-26T13:52:18.345907
South Dakota,US-SD,South Dakota Open Records Law,Citation not found,§ 1-27-1,Response Timeline,: Reasonable time from receipt of request,: Reasonable time from receipt of request,No specific conditions stated,Extracted from Standard Timeline (SDCL § 1271.5),2025-09-26T13:52:18.345915
